Price,Timestamp,Instance Type,OS,Region
0.0201,1394367811,t1.micro,Linux/UNIX,us-east-1d
0.02,1394366821,t1.micro,Linux/UNIX,us-east-1d
0.03,1394365344,t1.micro,Linux/UNIX,us-east-1d
0.025,1394364595,t1.micro,Linux/UNIX,us-east-1d
0.02,1394364344,t1.micro,Linux/UNIX,us-east-1d
0.025,1394364088,t1.micro,Linux/UNIX,us-east-1d
0.021,1394363356,t1.micro,Linux/UNIX,us-east-1d
0.0201,1394362863,t1.micro,Linux/UNIX,us-east-1d
0.02,1394362616,t1.micro,Linux/UNIX,us-east-1d
0.03,1394361127,t1.micro,Linux/UNIX,us-east-1d
0.025,1394358421,t1.micro,Linux/UNIX,us-east-1d
0.0201,1394358174,t1.micro,Linux/UNIX,us-east-1d
0.03,1394357189,t1.micro,Linux/UNIX,us-east-1d
0.025,1394356945,t1.micro,Linux/UNIX,us-east-1d
0.02,1394355960,t1.micro,Linux/UNIX,us-east-1d
0.025,1394355233,t1.micro,Linux/UNIX,us-east-1d
0.02,1394354003,t1.micro,Linux/UNIX,us-east-1d
0.03,1394353236,t1.micro,Linux/UNIX,us-east-1d
0.025,1394351971,t1.micro,Linux/UNIX,us-east-1d
0.03,1394351479,t1.micro,Linux/UNIX,us-east-1d
0.025,1394349961,t1.micro,Linux/UNIX,us-east-1d
0.03,1394349447,t1.micro,Linux/UNIX,us-east-1d
0.025,1394349197,t1.micro,Linux/UNIX,us-east-1d
0.02,1394341076,t1.micro,Linux/UNIX,us-east-1d
0.025,1394338805,t1.micro,Linux/UNIX,us-east-1d
0.03,1394334511,t1.micro,Linux/UNIX,us-east-1d
0.029,1394334255,t1.micro,Linux/UNIX,us-east-1d
0.025,1394332489,t1.micro,Linux/UNIX,us-east-1d
0.03,1394330954,t1.micro,Linux/UNIX,us-east-1d
0.025,1394329413,t1.micro,Linux/UNIX,us-east-1d
0.03,1394327361,t1.micro,Linux/UNIX,us-east-1d
0.025,1394326586,t1.micro,Linux/UNIX,us-east-1d
0.02,1394326338,t1.micro,Linux/UNIX,us-east-1d
0.03,1394325827,t1.micro,Linux/UNIX,us-east-1d
0.029,1394325566,t1.micro,Linux/UNIX,us-east-1d
0.025,1394323416,t1.micro,Linux/UNIX,us-east-1d
0.03,1394322897,t1.micro,Linux/UNIX,us-east-1d
0.029,1394322636,t1.micro,Linux/UNIX,us-east-1d
0.025,1394321840,t1.micro,Linux/UNIX,us-east-1d
0.02,1394321319,t1.micro,Linux/UNIX,us-east-1d
0.025,1394319756,t1.micro,Linux/UNIX,us-east-1d
0.02,1394319237,t1.micro,Linux/UNIX,us-east-1d
0.03,1394318451,t1.micro,Linux/UNIX,us-east-1d
0.025,1394317659,t1.micro,Linux/UNIX,us-east-1d
0.02,1394316340,t1.micro,Linux/UNIX,us-east-1d
0.03,1394315547,t1.micro,Linux/UNIX,us-east-1d
0.025,1394314216,t1.micro,Linux/UNIX,us-east-1d
0.02,1394313680,t1.micro,Linux/UNIX,us-east-1d
0.025,1394311287,t1.micro,Linux/UNIX,us-east-1d
0.021,1394311025,t1.micro,Linux/UNIX,us-east-1d
0.025,1394310755,t1.micro,Linux/UNIX,us-east-1d
0.03,1394310215,t1.micro,Linux/UNIX,us-east-1d
0.029,1394309946,t1.micro,Linux/UNIX,us-east-1d
0.025,1394309135,t1.micro,Linux/UNIX,us-east-1d
0.02,1394308605,t1.micro,Linux/UNIX,us-east-1d
0.03,1394306451,t1.micro,Linux/UNIX,us-east-1d
0.025,1394306181,t1.micro,Linux/UNIX,us-east-1d
0.021,1394305911,t1.micro,Linux/UNIX,us-east-1d
0.03,1394305643,t1.micro,Linux/UNIX,us-east-1d
0.025,1394303513,t1.micro,Linux/UNIX,us-east-1d
0.03,1394302978,t1.micro,Linux/UNIX,us-east-1d
0.025,1394302185,t1.micro,Linux/UNIX,us-east-1d
0.02,1394301384,t1.micro,Linux/UNIX,us-east-1d
0.021,1394300590,t1.micro,Linux/UNIX,us-east-1d
0.02,1394298978,t1.micro,Linux/UNIX,us-east-1d
0.025,1394296814,t1.micro,Linux/UNIX,us-east-1d
0.02,1394296550,t1.micro,Linux/UNIX,us-east-1d
0.025,1394294390,t1.micro,Linux/UNIX,us-east-1d
0.03,1394293051,t1.micro,Linux/UNIX,us-east-1d
0.02,1394291983,t1.micro,Linux/UNIX,us-east-1d
0.03,1394291715,t1.micro,Linux/UNIX,us-east-1d
0.025,1394291191,t1.micro,Linux/UNIX,us-east-1d
0.02,1394289845,t1.micro,Linux/UNIX,us-east-1d
0.021,1394289577,t1.micro,Linux/UNIX,us-east-1d
0.03,1394289317,t1.micro,Linux/UNIX,us-east-1d
0.025,1394287471,t1.micro,Linux/UNIX,us-east-1d
0.021,1394286949,t1.micro,Linux/UNIX,us-east-1d
0.03,1394285897,t1.micro,Linux/UNIX,us-east-1d
0.025,1394285118,t1.micro,Linux/UNIX,us-east-1d
0.021,1394284860,t1.micro,Linux/UNIX,us-east-1d
0.02,1394284082,t1.micro,Linux/UNIX,us-east-1d
0.025,1394282283,t1.micro,Linux/UNIX,us-east-1d
0.02,1394281758,t1.micro,Linux/UNIX,us-east-1d
0.024,1394281499,t1.micro,Linux/UNIX,us-east-1d
0.02,1394279448,t1.micro,Linux/UNIX,us-east-1d
0.025,1394279189,t1.micro,Linux/UNIX,us-east-1d
0.021,1394278927,t1.micro,Linux/UNIX,us-east-1d
0.0201,1394278671,t1.micro,Linux/UNIX,us-east-1d
0.02,1394277111,t1.micro,Linux/UNIX,us-east-1d
0.021,1394276089,t1.micro,Linux/UNIX,us-east-1d
0.02,1394274566,t1.micro,Linux/UNIX,us-east-1d
0.03,1394274306,t1.micro,Linux/UNIX,us-east-1d
0.025,1394271993,t1.micro,Linux/UNIX,us-east-1d
0.029,1394271732,t1.micro,Linux/UNIX,us-east-1d
0.025,1394270698,t1.micro,Linux/UNIX,us-east-1d
0.02,1394269673,t1.micro,Linux/UNIX,us-east-1d
0.021,1394269411,t1.micro,Linux/UNIX,us-east-1d
0.02,1394267608,t1.micro,Linux/UNIX,us-east-1d
0.025,1394267343,t1.micro,Linux/UNIX,us-east-1d
