Price,Timestamp,Instance Type,OS,Region
0.0645,1397553213,c3.2xlarge,Linux/UNIX,us-east-1a
0.0644,1397546788,c3.2xlarge,Linux/UNIX,us-east-1a
0.0662,1397546168,c3.2xlarge,Linux/UNIX,us-east-1a
0.0661,1397545850,c3.2xlarge,Linux/UNIX,us-east-1a
0.0663,1397545550,c3.2xlarge,Linux/UNIX,us-east-1a
0.0664,1397544929,c3.2xlarge,Linux/UNIX,us-east-1a
0.0663,1397544019,c3.2xlarge,Linux/UNIX,us-east-1a
0.0665,1397542778,c3.2xlarge,Linux/UNIX,us-east-1a
0.0664,1397542466,c3.2xlarge,Linux/UNIX,us-east-1a
0.0663,1397542158,c3.2xlarge,Linux/UNIX,us-east-1a
0.0664,1397541846,c3.2xlarge,Linux/UNIX,us-east-1a
0.0665,1397541540,c3.2xlarge,Linux/UNIX,us-east-1a
0.0666,1397541254,c3.2xlarge,Linux/UNIX,us-east-1a
0.0667,1397540944,c3.2xlarge,Linux/UNIX,us-east-1a
0.0665,1397540636,c3.2xlarge,Linux/UNIX,us-east-1a
0.0662,1397540048,c3.2xlarge,Linux/UNIX,us-east-1a
0.0663,1397539744,c3.2xlarge,Linux/UNIX,us-east-1a
0.0661,1397539150,c3.2xlarge,Linux/UNIX,us-east-1a
0.066,1397538853,c3.2xlarge,Linux/UNIX,us-east-1a
0.0664,1397538550,c3.2xlarge,Linux/UNIX,us-east-1a
0.0662,1397538249,c3.2xlarge,Linux/UNIX,us-east-1a
0.0663,1397537944,c3.2xlarge,Linux/UNIX,us-east-1a
0.0664,1397537348,c3.2xlarge,Linux/UNIX,us-east-1a
0.0665,1397536751,c3.2xlarge,Linux/UNIX,us-east-1a
0.0666,1397536442,c3.2xlarge,Linux/UNIX,us-east-1a
0.0673,1397536142,c3.2xlarge,Linux/UNIX,us-east-1a
0.0675,1397535847,c3.2xlarge,Linux/UNIX,us-east-1a
0.0676,1397535538,c3.2xlarge,Linux/UNIX,us-east-1a
0.0681,1397535240,c3.2xlarge,Linux/UNIX,us-east-1a
0.0683,1397534935,c3.2xlarge,Linux/UNIX,us-east-1a
0.0677,1397534302,c3.2xlarge,Linux/UNIX,us-east-1a
0.0676,1397533695,c3.2xlarge,Linux/UNIX,us-east-1a
0.0681,1397533394,c3.2xlarge,Linux/UNIX,us-east-1a
0.0677,1397533094,c3.2xlarge,Linux/UNIX,us-east-1a
0.0679,1397532464,c3.2xlarge,Linux/UNIX,us-east-1a
0.068,1397532161,c3.2xlarge,Linux/UNIX,us-east-1a
0.0676,1397531522,c3.2xlarge,Linux/UNIX,us-east-1a
0.0674,1397531216,c3.2xlarge,Linux/UNIX,us-east-1a
0.0673,1397530903,c3.2xlarge,Linux/UNIX,us-east-1a
0.0675,1397530282,c3.2xlarge,Linux/UNIX,us-east-1a
0.0677,1397529981,c3.2xlarge,Linux/UNIX,us-east-1a
0.0678,1397529687,c3.2xlarge,Linux/UNIX,us-east-1a
0.0684,1397529380,c3.2xlarge,Linux/UNIX,us-east-1a
0.0681,1397529058,c3.2xlarge,Linux/UNIX,us-east-1a
0.0685,1397528746,c3.2xlarge,Linux/UNIX,us-east-1a
0.0683,1397528445,c3.2xlarge,Linux/UNIX,us-east-1a
0.0681,1397528130,c3.2xlarge,Linux/UNIX,us-east-1a
0.0673,1397527812,c3.2xlarge,Linux/UNIX,us-east-1a
0.0678,1397527485,c3.2xlarge,Linux/UNIX,us-east-1a
0.0677,1397527152,c3.2xlarge,Linux/UNIX,us-east-1a
0.0674,1397526837,c3.2xlarge,Linux/UNIX,us-east-1a
