aggregation_time,timestamp
33,2025-04-29 08:13:17.728
36,2025-04-29 08:13:18.889
33,2025-04-29 08:13:20.127
36,2025-04-29 08:13:21.394
32,2025-04-29 08:13:22.593
38,2025-04-29 08:13:23.780
33,2025-04-29 08:13:24.982
37,2025-04-29 08:13:26.323
34,2025-04-29 08:13:27.516
38,2025-04-29 08:13:28.707
33,2025-04-29 08:13:30.120
36,2025-04-29 08:13:31.381
33,2025-04-29 08:13:32.574
36,2025-04-29 08:13:33.775
32,2025-04-29 08:13:35.970
38,2025-04-29 08:13:37.223
39,2025-04-29 08:13:38.433
40,2025-04-29 08:13:39.672
33,2025-04-29 08:13:40.988
38,2025-04-29 08:13:42.382
33,2025-04-29 08:13:43.669
36,2025-04-29 08:13:44.896
33,2025-04-29 08:13:46.184
36,2025-04-29 08:13:47.551
32,2025-04-29 08:13:48.763
38,2025-04-29 08:13:50.204
32,2025-04-29 08:13:51.556
37,2025-04-29 08:13:52.757
32,2025-04-29 08:13:54.122
38,2025-04-29 08:13:55.378
33,2025-04-29 08:13:56.822
35,2025-04-29 08:13:58.125
33,2025-04-29 08:13:59.455
36,2025-04-29 08:14:00.753
32,2025-04-29 08:14:01.939
38,2025-04-29 08:14:03.249
32,2025-04-29 08:14:04.547
37,2025-04-29 08:14:05.781
33,2025-04-29 08:14:07.035
38,2025-04-29 08:14:08.356
33,2025-04-29 08:14:09.607
36,2025-04-29 08:14:10.797
32,2025-04-29 08:14:11.972
36,2025-04-29 08:14:13.398
32,2025-04-29 08:14:14.562
38,2025-04-29 08:14:15.742
32,2025-04-29 08:14:16.961
37,2025-04-29 08:14:18.199
33,2025-04-29 08:14:19.625
38,2025-04-29 08:14:20.847
33,2025-04-29 08:14:22.071
36,2025-04-29 08:14:23.509
32,2025-04-29 08:14:24.746
36,2025-04-29 08:14:26.196
33,2025-04-29 08:14:27.513
38,2025-04-29 08:14:28.929
32,2025-04-29 08:14:30.222
37,2025-04-29 08:14:31.776
32,2025-04-29 08:14:33.085
38,2025-04-29 08:14:34.395
33,2025-04-29 08:14:35.694
36,2025-04-29 08:14:37.116
32,2025-04-29 08:14:38.388
36,2025-04-29 08:14:39.747
32,2025-04-29 08:14:41.011
38,2025-04-29 08:14:42.420
33,2025-04-29 08:14:43.795
37,2025-04-29 08:14:45.127
33,2025-04-29 08:14:46.507
38,2025-04-29 08:14:47.861
33,2025-04-29 08:14:49.051
36,2025-04-29 08:14:50.484
32,2025-04-29 08:14:51.995
36,2025-04-29 08:14:53.184
32,2025-04-29 08:14:54.641
38,2025-04-29 08:14:55.916
32,2025-04-29 08:14:57.220
36,2025-04-29 08:14:58.485
32,2025-04-29 08:14:59.682
37,2025-04-29 08:15:01.198
32,2025-04-29 08:15:02.628
35,2025-04-29 08:15:03.996
32,2025-04-29 08:15:05.397
36,2025-04-29 08:15:06.777
32,2025-04-29 08:15:08.170
38,2025-04-29 08:15:09.679
32,2025-04-29 08:15:10.975
36,2025-04-29 08:15:12.271
34,2025-04-29 08:15:13.611
37,2025-04-29 08:15:15.111
33,2025-04-29 08:15:16.493
35,2025-04-29 08:15:17.928
32,2025-04-29 08:15:19.287
36,2025-04-29 08:15:20.590
32,2025-04-29 08:15:22.035
38,2025-04-29 08:15:23.567
32,2025-04-29 08:15:25.086
37,2025-04-29 08:15:26.644
32,2025-04-29 08:15:28.013
37,2025-04-29 08:15:29.563
32,2025-04-29 08:15:30.924
36,2025-04-29 08:15:32.208
32,2025-04-29 08:15:33.543
36,2025-04-29 08:15:34.923
32,2025-04-29 08:15:36.339
38,2025-04-29 08:15:37.750
32,2025-04-29 08:15:39.229
37,2025-04-29 08:15:40.665
37,2025-04-29 08:15:42.200
38,2025-04-29 08:15:43.717
33,2025-04-29 08:15:45.123
35,2025-04-29 08:15:46.574
32,2025-04-29 08:15:48.353
36,2025-04-29 08:15:49.656
32,2025-04-29 08:15:51.146
38,2025-04-29 08:15:52.770
32,2025-04-29 08:15:54.300
37,2025-04-29 08:15:55.582
32,2025-04-29 08:15:57.217
38,2025-04-29 08:15:58.589
33,2025-04-29 08:15:59.971
36,2025-04-29 08:16:01.643
33,2025-04-29 08:16:02.931
36,2025-04-29 08:16:04.274
32,2025-04-29 08:16:05.840
38,2025-04-29 08:16:07.243
33,2025-04-29 08:16:08.783
37,2025-04-29 08:16:10.262
33,2025-04-29 08:16:11.702
38,2025-04-29 08:16:13.412
33,2025-04-29 08:16:14.869
36,2025-04-29 08:16:16.206
33,2025-04-29 08:16:17.650
36,2025-04-29 08:16:19.145
32,2025-04-29 08:16:20.831
38,2025-04-29 08:16:22.488
32,2025-04-29 08:16:24.062
36,2025-04-29 08:16:25.670
49,2025-04-29 08:16:27.065
38,2025-04-29 08:16:28.537
33,2025-04-29 08:16:30.037
36,2025-04-29 08:16:31.505
32,2025-04-29 08:16:32.811
36,2025-04-29 08:16:34.182
32,2025-04-29 08:16:35.711
38,2025-04-29 08:16:37.387
32,2025-04-29 08:16:38.823
37,2025-04-29 08:16:40.573
33,2025-04-29 08:16:41.969
38,2025-04-29 08:16:43.370
33,2025-04-29 08:16:44.749
36,2025-04-29 08:16:46.284
33,2025-04-29 08:16:47.768
36,2025-04-29 08:16:49.416
32,2025-04-29 08:16:50.711
38,2025-04-29 08:16:52.185
33,2025-04-29 08:16:53.686
36,2025-04-29 08:16:55.144
33,2025-04-29 08:16:56.707
37,2025-04-29 08:16:58.182
33,2025-04-29 08:16:59.577
36,2025-04-29 08:17:00.886
32,2025-04-29 08:17:02.272
36,2025-04-29 08:17:03.645
32,2025-04-29 08:17:05.602
38,2025-04-29 08:17:07.358
32,2025-04-29 08:17:08.889
37,2025-04-29 08:17:10.520
33,2025-04-29 08:17:11.939
37,2025-04-29 08:17:13.245
32,2025-04-29 08:17:14.675
35,2025-04-29 08:17:16.323
32,2025-04-29 08:17:17.727
36,2025-04-29 08:17:19.155
32,2025-04-29 08:17:21.172
38,2025-04-29 08:17:22.500
32,2025-04-29 08:17:23.995
37,2025-04-29 08:17:25.498
33,2025-04-29 08:17:26.811
38,2025-04-29 08:17:28.300
33,2025-04-29 08:17:29.905
36,2025-04-29 08:17:31.543
33,2025-04-29 08:17:32.980
36,2025-04-29 08:17:34.629
33,2025-04-29 08:17:36.202
38,2025-04-29 08:17:37.617
33,2025-04-29 08:17:39.122
37,2025-04-29 08:17:40.570
33,2025-04-29 08:17:42.042
38,2025-04-29 08:17:43.613
33,2025-04-29 08:17:45.033
36,2025-04-29 08:17:46.416
33,2025-04-29 08:17:48.049
36,2025-04-29 08:17:49.451
33,2025-04-29 08:17:51.047
38,2025-04-29 08:17:52.757
33,2025-04-29 08:17:54.687
